ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
3862576,HL233677,03/14/2005 12:38:00 PM,061XX N FAIRFIELD AVE,0460,BATTERY,SIMPLE,STREET,false,false,2413,024,50,2,08B,1156891,1940617,2005,02/28/2018 03:56:25 PM,41.992829055,-87.698259201,"(41.992829055, -87.698259201)",42,4450,20,31,24,50,11,52
3864546,HL236177,03/15/2005 03:40:00 PM,009XX W WILSON AVE,0880,THEFT,PURSE-SNATCHING,STREET,true,false,2313,019,46,3,06,1169096,1930732,2005,02/28/2018 03:56:25 PM,41.965447222,-87.65365357,"(41.965447222, -87.65365357)",37,22616,31,19,39,15,5,4
3865148,HL238633,03/09/2005 09:00:00 AM,017XX N HARLEM AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,2513,025,36,25,06,1127824,1910781,2005,02/28/2018 03:56:25 PM,41.911497377,-87.805855198,"(41.911497377, -87.805855198)",,4454,,,,,,
3865393,HL239751,03/15/2005 01:00:00 PM,016XX W LUNT AVE,0560,ASSAULT,SIMPLE,ALLEY,false,false,2431,024,49,1,08A,1164282,1946579,2005,02/10/2018 03:50:01 PM,42.009035303,-87.670902851,"(42.009035303, -87.670902851)",3,21853,10,49,5,9,11,39
3865474,HL240587,03/17/2005 08:02:45 PM,022XX S STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0134,001,3,33,08B,1176667,1889408,2005,02/28/2018 03:56:25 PM,41.851884217,-87.62706801,"(41.851884217, -87.62706801)",12,21194,34,193,9,40,22,94
3867190,HL241424,03/17/2005 07:00:00 PM,024XX N STOCKTON DR,0810,THEFT,OVER $500,STREET,false,false,2333,019,43,7,06,1173434,1916712,2005,02/10/2018 03:50:01 PM,41.926880363,-87.638121945,"(41.926880363, -87.638121945)",51,21190,68,101,34,16,5,178
3868157,HL244535,03/19/2005 07:45:00 PM,052XX W POTOMAC AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2532,025,37,25,18,1140992,1908149,2005,02/28/2018 03:56:25 PM,41.90404246,-87.757544299,"(41.90404246, -87.757544299)",4,4299,26,599,45,5,6,145
3868178,HL244631,03/19/2005 06:00:00 PM,016XX E MUSEUM DR,0870,THEFT,POCKET-PICKING,OTHER,false,false,0331,003,5,41,06,1188302,1867578,2005,02/28/2018 03:56:25 PM,41.791710871,-87.585063,"(41.791710871, -87.585063)",32,22260,8,502,33,60,18,262
3869128,HL245634,03/19/2005 03:00:00 PM,006XX S WELLS ST,0810,THEFT,OVER $500,STREET,false,false,0131,001,2,32,06,1174818,1897412,2005,02/10/2018 03:50:01 PM,41.873889276,-87.633614833,"(41.873889276, -87.633614833)",48,14917,38,12,26,35,22,144
3869866,HL245905,03/20/2005 05:33:07 PM,015XX W TOUHY AVE,0560,ASSAULT,SIMPLE,OTHER,true,false,2423,024,49,1,08A,1164906,1947935,2005,02/28/2018 03:56:25 PM,42.012742919,-87.66856824,"(42.012742919, -87.66856824)",3,21853,10,357,5,9,11,37
